batch,exit,horizon,instance,order,search,solved,total,trivial,valid,gc_alternatives,gc_bfs_retries,gc_chain_labels,gc_chain_time,gc_chains,gc_deep_fallbacks,gc_distinct,gc_exact_sccs,gc_explored_states,gc_factors_covered,gc_factors_with_moves,gc_goal_factors,gc_heuristic_sccs,gc_largest_scc,gc_leftover,gc_mean_product_factors,gc_pair_chains,gc_pairs_weight,gc_proven,gc_sccs,gc_selection_rounds,gc_skipped_budget,gc_subgoal_chains,gc_switches,gc_too_big_alone,gc_total_time,gc_unsolved_abstractions,gc_violated,gc_work
full,0,1,transport-opt08-strips/p28,gc2,0.681517,True,0.861775,False,True,9,24,50,0.677971,9,1,18,0,527204,12,12,9,0,1,36,5.77778,0,41,0,18,0,16,0,0,0,0.678165,0,0,
full,0,1,transport-opt08-strips/p28,gc2_b200k,0.395696,True,0.606041,False,True,9,12,34,0.392209,9,5,18,0,264927,12,12,9,0,1,36,4.88889,0,25,0,18,0,20,0,0,0,0.392414,0,0,
full,0,1,transport-sat08-strips/p05,gc2,0.836087,True,1.0877,False,True,10,24,52,0.832161,10,2,20,0,530448,13,13,10,0,1,40,5.6,0,42,0,20,0,19,0,0,0,0.832373,0,0,
full,0,1,transport-sat08-strips/p05,gc2_b200k,0.392964,True,0.62786,False,True,10,12,36,0.387773,10,6,20,0,265432,13,13,10,0,1,40,4.8,0,26,0,20,0,23,0,0,0,0.387986,0,0,
full,0,1,transport-sat08-strips/p09,gc2,1.58854,True,5.64605,False,True,18,35,64,1.58378,18,11,36,0,542762,22,22,18,0,1,108,5.77778,0,46,0,36,0,44,0,0,0,1.5845,0,0,
full,0,1,transport-sat08-strips/p09,gc2_b200k,0.699321,True,5.05299,False,True,18,15,48,0.689089,18,15,36,0,233046,22,22,18,0,1,108,5.33333,0,30,0,36,0,48,0,0,0,0.689694,0,0,
full,0,1,transport-sat08-strips/p26,gc2,1.22553,True,2.4415,False,True,12,36,44,1.21862,12,3,24,0,549923,16,16,12,0,1,72,5.83333,0,32,0,24,0,24,0,0,0,1.21902,0,0,
full,0,1,transport-sat08-strips/p26,gc2_b200k,0.500772,True,1.81324,False,True,12,16,32,0.492609,12,8,24,0,248349,16,16,12,0,1,72,5.33333,0,20,0,24,0,29,0,0,0,0.492935,0,0,
full,0,1,transport-sat11-strips/p06,gc2,1.41795,True,4.93578,False,True,16,28,60,1.40933,16,9,32,0,556854,20,20,16,0,1,96,5.875,0,44,0,32,0,38,0,0,0,1.40994,0,0,
full,0,1,transport-sat11-strips/p06,gc2_b200k,0.682941,True,3.96495,False,True,16,12,44,0.673813,16,13,32,0,239130,20,20,16,0,1,96,5.375,0,28,0,32,0,42,0,0,0,0.67435,0,0,
full,0,1,transport-sat14-strips/p17,gc2,2.59207,True,73.4184,False,True,25,35,64,2.58186,25,18,50,0,582053,30,30,25,0,1,200,6.28,0,39,0,50,0,65,0,0,0,2.58368,0,0,
full,0,1,transport-sat14-strips/p17,gc2_b200k,1.18572,True,72.2235,False,True,25,15,56,1.15878,25,22,50,0,250653,30,30,25,0,1,200,6.12,0,31,0,50,0,69,0,0,0,1.16068,0,0,
full,0,4,trucks-strips/p01,gc2,0.0660959,True,0.0721063,False,True,6,0,41,0.00479403,6,0,14,1,6068,10,10,3,0,11,32,7,3,35,1,4,0,0,0,0,0,0.00562091,0,8,
full,0,4,trucks-strips/p01,gc2_b200k,0.0648534,True,0.0705648,False,True,6,0,41,0.00477345,6,0,14,1,6068,10,10,3,0,11,32,7,3,35,1,4,0,0,0,0,0,0.00559105,0,8,
full,0,6,trucks-strips/p04,gc2,2.62569,True,2.64387,False,True,15,0,106,0.0557854,15,0,25,1,48770,16,16,6,0,14,61,7.2,9,91,1,12,0,0,0,0,0,0.0654757,0,19,
full,0,6,trucks-strips/p04,gc2_b200k,2.58672,True,2.60419,False,True,15,0,106,0.05393,15,0,25,1,48770,16,16,6,0,14,61,7.2,9,91,1,12,0,0,0,0,0,0.0637357,0,19,
full,0,6,trucks-strips/p05,gc2,4.02081,True,4.04807,False,True,18,17,124,0.391804,18,0,30,1,365577,17,17,7,0,16,69,7.88889,11,106,1,15,0,0,0,0,0,0.39537,0,19,
full,0,7,trucks-strips/p05,gc2_b200k,9.14839,True,9.17485,False,True,11,11,66,0.211961,11,0,26,1,201032,17,17,7,0,7,73,7.27273,4,55,1,20,0,7,0,0,0,0.212672,0,10,
full,0,8,trucks-strips/p06,gc2,15.2409,True,15.269,False,True,14,29,89,0.520989,14,0,29,1,534721,18,18,8,0,13,84,7.28571,6,75,1,17,0,7,0,0,0,0.525549,0,15,
full,0,8,trucks-strips/p06,gc2_b200k,20.3518,True,20.3843,False,True,10,16,54,0.24513,10,0,27,1,239912,18,18,8,0,8,86,7.3,2,44,1,20,0,11,0,0,0,0.246013,0,8,
full,0,5,trucks-strips/p07,gc2,1.73618,True,1.76214,False,True,15,0,107,0.0970817,15,0,29,1,57829,17,17,6,0,29,135,8.2,9,92,1,1,0,0,0,0,0,0.119634,0,20,
full,0,5,trucks-strips/p07,gc2_b200k,1.73696,True,1.76039,False,True,15,0,107,0.101036,15,0,29,1,57829,17,17,6,0,29,135,8.2,9,92,1,1,0,0,0,0,0,0.123482,0,20,
full,0,7,trucks-strips/p08,gc2,29.0635,True,29.1113,False,True,18,33,91,0.444141,18,0,29,1,331512,19,19,7,0,19,155,7.61111,11,73,1,11,0,0,0,0,0,0.44608,0,8,
full,0,7,trucks-strips/p08,gc2_b200k,31.8888,True,31.938,False,True,13,18,65,0.26614,13,0,27,1,200110,19,19,7,0,13,157,7.46154,6,52,1,15,0,5,0,0,0,0.267372,0,7,
full,0,2,visitall-opt11-strips/problem02-full,gc2,0.00382191,True,0.00559586,False,True,6,0,11,4.7059e-05,6,0,3,1,23,4,4,3,0,2,1,2.5,3,5,1,2,0,0,0,0,0,0.000161498,0,1,
full,0,2,visitall-opt11-strips/problem02-full,gc2_b200k,0.00443127,True,0.00662732,False,True,6,0,11,4.7723e-05,6,0,3,1,23,4,4,3,0,2,1,2.5,3,5,1,2,0,0,0,0,0,0.000164749,0,1,
full,0,3,visitall-opt11-strips/problem03-full,gc2,0.00847956,True,0.0116204,False,True,21,0,57,0.000251297,21,0,9,1,267,9,9,8,0,7,0,2.61905,13,36,1,3,0,0,0,0,0,0.00058075,0,6,
full,0,3,visitall-opt11-strips/problem03-full,gc2_b200k,0.00969944,True,0.0130607,False,True,21,0,57,0.000247477,21,0,9,1,267,9,9,8,0,7,0,2.61905,13,36,1,3,0,0,0,0,0,0.000587843,0,6,
full,0,2,woodworking-opt08-strips/p10,gc2,2.60229,True,7.37687,False,True,39,43,92,1.79405,39,22,43,0,532308,135,135,40,0,1,785,32.3333,0,53,0,43,0,71,0,0,0,1.83086,0,0,
full,0,2,woodworking-opt08-strips/p10,gc2_b200k,1.64443,True,7.06643,False,True,39,20,84,0.967087,39,26,43,0,257646,135,135,40,0,1,785,32.2308,0,45,0,43,0,75,0,0,0,1.00426,0,0,
full,0,1,woodworking-opt08-strips/p17,gc2,1.60164,True,2.8709,False,True,30,40,80,1.55861,30,15,34,0,550283,93,93,30,0,1,397,20.1,0,50,0,34,0,53,0,0,0,1.56611,0,0,
full,0,1,woodworking-opt08-strips/p17,gc2_b200k,0.669958,True,2.08009,False,True,30,15,70,0.633996,30,20,31,0,230362,93,93,30,0,1,400,19.6667,0,40,0,31,0,58,0,0,0,0.641304,0,0,
full,0,2,woodworking-opt08-strips/p18,gc2,1.6581,True,3.52891,False,True,32,40,85,1.41418,32,19,36,0,541524,104,104,32,0,1,466,23.2812,0,53,0,36,0,58,0,0,0,1.42466,0,0,
full,0,2,woodworking-opt08-strips/p18,gc2_b200k,0.887491,True,2.65575,False,True,32,15,75,0.636613,32,24,36,0,228786,104,104,32,0,1,466,22.875,0,43,0,36,0,63,0,0,0,0.646767,0,0,
full,0,1,woodworking-opt08-strips/p19,gc2,1.71711,True,6.14629,False,True,32,40,74,1.66612,32,15,29,0,555412,115,115,32,0,1,522,23.375,0,42,0,29,0,53,0,0,0,1.67875,0,0,
full,0,1,woodworking-opt08-strips/p19,gc2_b200k,0.880128,True,5.55378,False,True,32,15,64,0.808898,32,20,28,0,225248,115,115,32,0,1,523,23.0938,0,32,0,28,0,58,0,0,0,0.825167,0,0,
full,0,1,woodworking-opt08-strips/p20,gc2,2.31803,True,9.31144,False,True,42,54,107,2.20715,42,24,43,0,535746,138,138,42,0,1,780,31.2857,0,65,0,43,0,77,0,0,0,2.23908,0,0,
full,0,1,woodworking-opt08-strips/p20,gc2_b200k,1.23689,True,8.85428,False,True,42,24,97,1.09772,42,29,43,0,261793,138,138,42,0,1,780,31.0476,0,55,0,43,0,82,0,0,0,1.13669,0,0,
full,0,1,woodworking-opt08-strips/p21,gc2,0.00602263,True,0.0162471,False,True,19,0,71,0.00106736,19,0,6,0,791,19,21,9,0,1,28,7.73684,10,52,0,6,0,0,0,0,0,0.00120306,0,0,
full,0,1,woodworking-opt08-strips/p21,gc2_b200k,0.00671131,True,0.0176374,False,True,19,0,71,0.00107301,19,0,6,0,791,19,21,9,0,1,28,7.73684,10,52,0,6,0,0,0,0,0,0.00119582,0,0,
full,0,1,woodworking-sat08-strips/p27,gc2,1.64191,True,50.2677,False,True,61,37,129,1.4594,61,20,60,0,516683,249,249,61,0,1,945,19.459,0,68,0,60,0,113,0,0,0,1.54752,0,0,
full,0,1,woodworking-sat08-strips/p27,gc2_b200k,0.870348,True,49.8439,False,True,61,16,122,0.718634,61,26,61,1,225936,249,249,61,0,2,944,17.9016,0,61,1,60,0,119,0,0,0,0.807815,0,1,
full,0,1,woodworking-sat11-strips/p06,gc2,8.28412,True,317.774,False,True,103,200,224,6.43076,103,67,113,1,772780,355,393,103,0,2,2729,32.233,0,121,1,112,0,237,0,0,0,6.87661,0,1,
full,0,2,woodworking-sat11-strips/p06,gc2_b200k,4.1361,True,308.179,False,True,103,183,212,1.99622,103,85,111,1,512220,355,393,103,0,2,2725,29.3107,0,109,1,110,0,255,0,0,0,2.24161,0,1,
full,0,1,woodworking-sat11-strips/p11,gc2,5.68748,True,396.503,False,True,105,90,228,4.82703,105,73,118,0,843633,403,403,105,0,1,1894,20.9714,0,118,0,118,0,241,0,0,0,5.19227,0,0,
full,0,1,woodworking-sat11-strips/p11,gc2_b200k,2.19634,True,290.298,False,True,105,75,216,1.6473,105,79,111,0,591900,403,403,105,0,1,1901,20.2286,0,106,0,111,0,247,0,0,0,1.86441,0,0,
full,0,,zenotravel/pfile11,gc2,,True,0.027494,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full,0,,zenotravel/pfile11,gc2_b200k,,True,0.0302149,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,0,1,airport/p06-airport2-p2,gc3,0.66158,True,0.937008,False,True,2,14,41,0.588173,2,1,41,0,232880,25,114,2,0,1,102,16.5,0,39,0,41,0,2,0,0,0,0.603979,0,0,6849306
full2,0,1,airport/p06-airport2-p2,gc3_w20M,0.746017,True,1.07202,False,True,3,21,63,0.672047,3,0,42,0,287893,25,114,2,0,1,101,15.6667,1,60,0,42,0,0,0,0,0,0.688146,0,0,7453999
full2,0,1,airport/p14-airport3-p3,gc3,1.39547,True,2.45062,False,True,3,23,60,1.1924,3,2,60,0,292479,23,169,3,0,1,231,13.6667,0,57,0,60,0,5,0,0,0,1.25177,0,0,12876109
full2,0,2,airport/p14-airport3-p3,gc3_w20M,2.22804,True,3.19487,False,True,6,45,146,1.8621,6,0,61,0,584149,23,169,3,0,1,230,12.6667,3,140,0,61,0,0,0,0,0,1.92018,0,0,19349725
full2,0,2,airport/p15-airport3-p3,gc3,1.53672,True,2.50665,False,True,3,23,58,1.17068,3,2,58,0,294264,21,169,3,0,1,235,14,0,55,0,58,0,5,0,0,0,1.23777,0,0,12971399
full2,0,2,airport/p15-airport3-p3,gc3_w20M,2.56677,True,3.57648,False,True,6,47,140,2.16159,6,0,59,0,632404,21,169,3,0,1,234,13.3333,3,134,0,59,0,0,0,0,0,2.22529,0,0,21391909
full2,0,2,airport/p16-airport3-p4,gc3,3.20421,True,7.29198,False,True,4,31,79,2.49141,4,3,79,0,447596,27,212,4,0,1,339,14.25,0,75,0,79,0,8,0,0,0,2.681,0,0,23642550
full2,0,2,airport/p16-airport3-p4,gc3_w20M,3.14206,True,7.20525,False,True,4,32,79,2.50397,4,0,79,0,490216,27,212,4,0,1,339,14.25,0,75,0,79,0,5,0,0,0,2.65803,0,0,25934107
full2,0,2,airport/p17-airport3-p5,gc3,3.38826,True,10.31,False,True,5,32,88,2.43804,5,3,88,0,350142,31,255,5,0,1,385,12.2,0,83,0,88,0,10,0,0,0,2.71894,0,0,23507545
full2,0,2,airport/p17-airport3-p5,gc3_w20M,3.47167,True,9.98552,False,True,5,40,88,2.56452,5,1,88,0,411249,31,255,5,0,1,385,14.4,0,83,0,88,0,8,0,0,0,2.81078,0,0,29607472
full2,0,3,airport/p19-airport3-p6,gc3,4.88479,True,11.3744,False,True,6,38,92,2.79522,6,3,91,0,403712,66,271,6,0,1,329,16.6667,0,86,0,91,0,12,0,0,0,3.03847,0,0,24338943
full2,0,3,airport/p19-airport3-p6,gc3_w20M,5.54604,True,12.4572,False,True,6,46,94,3.34086,6,2,93,0,522896,67,271,6,0,1,327,18.8333,0,88,0,93,0,11,0,0,0,3.59981,0,0,34095373
full2,0,3,airport/p20-airport3-p7,gc3,9.71286,True,26.4018,False,True,7,44,115,4.31807,7,3,115,0,450053,33,341,7,0,1,542,11,0,108,0,115,0,14,0,0,0,4.86357,0,0,42291347
full2,0,3,airport/p20-airport3-p7,gc3_w20M,9.04884,True,24.9749,False,True,7,52,115,4.54661,7,3,115,0,526474,35,341,7,0,1,542,13,0,108,0,115,0,14,0,0,0,5.04251,0,0,49830421
full2,23,,airport/p30-airport4halfMUC-p8,gc3,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,23,,airport/p30-airport4halfMUC-p8,gc3_w20M,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,0,1,airport/p36-airport5MUC-p2,gc3,29.9055,True,204.98,False,True,2,19,109,1.90354,2,1,109,0,222196,14,760,2,0,1,1155,10,0,107,0,109,0,2,0,0,0,13.1467,0,0,35343212
full2,0,1,airport/p36-airport5MUC-p2,gc3_w20M,17.3674,True,175.474,False,True,2,19,109,1.16621,2,1,109,0,222196,14,760,2,0,1,1155,10,0,107,0,109,0,2,0,0,0,8.39941,0,0,35343212
full2,23,,airport/p46-airport5MUC-p6,gc3,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,23,,airport/p46-airport5MUC-p6,gc3_w20M,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,30,,blocks/probBLOCKS-22-1,gc3,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,30,,blocks/probBLOCKS-22-1,gc3_w20M,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,0,1,blocks/probBLOCKS-5-2,gc3,0.0166428,True,0.0197047,False,True,9,0,144,0.0108557,9,0,16,0,7695,11,11,4,0,1,34,11,5,135,0,16,0,0,0,0,0,0.0110455,0,0,209509
full2,0,1,blocks/probBLOCKS-5-2,gc3_w20M,0.0164289,True,0.019908,False,True,9,0,144,0.0102515,9,0,16,0,7695,11,11,4,0,1,34,11,5,135,0,16,0,0,0,0,0,0.0104544,0,0,209509
full2,0,1,childsnack-sat14-strips/child-snack_pfile08-2,gc3,78.4706,True,86.548,False,True,13,6,39,2.92069,13,3,17,0,105599,54,73,13,0,1,3094,25.0769,0,26,0,17,0,26,0,0,0,2.98061,0,0,11942915
full2,0,1,childsnack-sat14-strips/child-snack_pfile08-2,gc3_w20M,75.7868,True,83.6881,False,True,13,24,39,5.51592,13,3,17,0,319199,54,73,13,0,1,3094,26.6923,0,26,0,17,0,26,0,0,0,5.58136,0,0,26768741
full2,0,1,childsnack-sat14-strips/child-snack_pfile10-2,gc3,164.668,True,182.985,False,True,15,6,45,6.97878,15,3,19,0,148786,61,85,15,0,1,4801,29.4,0,30,0,19,0,30,0,0,0,7.08899,0,0,24930577
full2,0,1,childsnack-sat14-strips/child-snack_pfile10-2,gc3_w20M,132.283,True,152.975,False,True,15,18,45,10.9847,15,3,19,0,316100,61,85,15,0,1,4801,30.2,0,30,0,19,0,30,0,0,0,11.0967,0,0,39141663
full2,0,3,depot/pfile13,gc3,5.97501,True,6.3507,False,True,6,20,22,2.51596,6,3,22,0,285748,34,34,6,0,1,830,17.3333,0,16,0,22,0,12,0,0,0,2.5238,0,0,25813131
full2,0,3,depot/pfile13,gc3_w20M,5.7167,True,6.05441,False,True,6,25,22,2.41807,6,2,22,0,307885,34,34,6,0,1,830,17.3333,0,16,0,22,0,11,0,0,0,2.42836,0,0,26449577
full2,0,7,depot/pfile4,gc3,114.785,True,114.963,False,True,6,15,19,1.26233,6,3,18,0,329474,28,30,6,0,1,462,19.3333,0,13,0,18,0,12,0,0,0,1.26588,0,0,13084247
full2,0,7,depot/pfile4,gc3_w20M,119.45,True,119.656,False,True,6,25,19,2.2881,6,2,18,0,504097,30,30,6,0,1,462,19.3333,0,13,0,18,0,11,0,0,0,2.29183,0,0,27181218
full2,23,,depot/pfile5,gc3,,False,,False,,9,44,34,4.26529,9,3,34,0,736711,36,36,10,0,1,686,17.4444,0,25,0,34,0,20,0,0,0,4.27722,0,0,40338568
full2,23,,depot/pfile5,gc3_w20M,,False,,False,,9,49,34,4.48615,9,3,34,0,796534,36,36,10,0,1,686,17.4444,0,25,0,34,0,20,0,0,0,4.49533,0,0,42644389
full2,0,4,depot/pfile7,gc3,6.91059,True,7.01821,False,True,5,18,17,1.38144,5,3,17,0,376659,27,27,5,0,1,343,18.8,0,12,0,17,0,10,0,0,0,1.38345,0,0,14474628
full2,0,4,depot/pfile7,gc3_w20M,7.0179,True,7.11375,False,True,5,23,17,1.67756,5,0,17,0,476085,27,27,5,0,1,343,19,0,12,0,17,0,7,0,0,0,1.67941,0,0,22361489
full2,0,4,driverlog/pfile11,gc3,1.02536,True,1.04834,False,True,16,14,94,0.268144,16,0,20,2,289615,13,13,7,0,9,103,6.4375,10,72,2,7,0,0,0,0,0,0.270207,0,22,2478102
full2,0,4,driverlog/pfile11,gc3_w20M,0.95768,True,0.977361,False,True,16,14,94,0.25592,16,0,20,2,289615,13,13,7,0,9,103,6.4375,10,72,2,7,0,0,0,0,0,0.257897,0,22,2478102
full2,0,4,driverlog/pfile12,gc3,1.42517,True,1.45926,False,True,22,34,119,0.486771,22,0,27,3,599178,14,14,10,0,5,171,5.5,14,79,3,20,0,0,0,0,0,0.487582,0,7,4222937
full2,0,4,driverlog/pfile12,gc3_w20M,1.35848,True,1.39183,False,True,22,34,119,0.431707,22,0,27,3,599178,14,14,10,0,5,171,5.5,14,79,3,20,0,0,0,0,0,0.43247,0,7,4222937
full2,0,4,driverlog/pfile13,gc3,1.17324,True,1.21055,False,True,17,23,92,0.382823,17,0,23,1,469154,13,13,8,0,21,175,5.23529,10,65,1,3,0,0,0,0,0,0.386855,0,8,3517946
full2,0,4,driverlog/pfile13,gc3_w20M,1.15056,True,1.18494,False,True,17,23,92,0.370866,17,0,23,1,469154,13,13,8,0,21,175,5.23529,10,65,1,3,0,0,0,0,0,0.374425,0,8,3517946
full2,0,4,driverlog/pfile14,gc3,1.99908,True,2.04738,False,True,15,30,88,0.63147,15,0,24,2,603385,15,15,9,0,14,183,5.73333,7,52,2,5,0,5,0,0,0,0.633109,0,9,5153667
full2,0,4,driverlog/pfile14,gc3_w20M,2.36994,True,2.42003,False,True,20,45,118,1.11143,20,0,28,2,939744,15,15,9,0,16,179,5.3,12,72,2,7,0,0,0,0,0,1.11339,0,9,8120868
full2,0,4,driverlog/pfile15,gc3,17.139,True,17.2957,False,True,17,46,55,0.953858,17,0,24,1,907963,20,20,10,0,6,408,5.64706,8,38,1,19,0,8,0,0,0,0.956072,0,3,5082315
full2,0,4,driverlog/pfile15,gc3_w20M,19.3031,True,19.4656,False,True,25,70,87,1.45875,25,0,30,1,1437157,20,20,10,0,6,402,5.44,16,62,1,25,0,0,0,0,0,1.4605,0,3,8031838
full2,23,,driverlog/pfile18,gc3,,False,,False,,24,74,76,1.14912,24,0,49,0,1184410,32,32,23,0,1,1726,5.83333,3,44,0,49,0,37,0,0,0,1.16624,0,0,5173011
full2,23,,driverlog/pfile18,gc3_w20M,,False,,False,,61,186,235,3.14095,61,0,86,0,3359398,32,32,23,0,1,1689,5.09836,40,161,0,86,0,0,0,0,0,3.16252,0,0,15037993
full2,0,2,driverlog/pfile3,gc3,0.00722359,True,0.0126288,False,True,6,0,38,0.00201871,6,0,8,1,3102,9,9,6,0,4,22,10.5,3,32,1,5,0,0,0,0,0,0.00234615,0,8,22520
full2,0,2,driverlog/pfile3,gc3_w20M,0.00684576,True,0.0116754,False,True,6,0,38,0.00170057,6,0,8,1,3102,9,9,6,0,4,22,10.5,3,32,1,5,0,0,0,0,0,0.00201409,0,8,22520
full2,0,,elevators-00-strips/s1-2,gc3,,True,0.00259028,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,0,,elevators-00-strips/s1-2,gc3_w20M,,True,0.00143153,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full2,0,1,elevators-opt08-strips/p14,gc3,0.133493,True,0.151234,False,True,9,0,126,0.189612,9,0,14,0,86445,8,8,4,0,1,18,8,5,117,0,14,0,0,0,0,0,0.189791,0,0,1355197
full2,0,1,elevators-opt08-strips/p14,gc3_w20M,0.123422,True,0.139798,False,True,9,0,126,0.118472,9,0,14,0,86445,8,8,4,0,1,18,8,5,117,0,14,0,0,0,0,0,0.118654,0,0,1355197
full2,0,1,elevators-sat08-strips/p06,gc3,0.517555,True,0.565795,False,True,9,15,36,0.517132,9,3,24,0,305732,13,13,9,0,1,48,5.55556,0,27,0,24,0,18,0,0,0,0.517452,0,0,5041358
full2,0,1,elevators-sat08-strips/p06,gc3_w20M,2.03156,True,2.08256,False,True,22,77,134,2.03898,22,0,24,0,1275595,13,13,9,0,1,48,6.27273,13,112,0,24,0,2,0,0,0,2.03933,0,0,20333789
full2,0,1,elevators-sat08-strips/p08,gc3,0.636738,True,0.711214,False,True,11,28,42,0.629572,11,3,26,0,290303,15,15,11,0,1,62,5.63636,0,31,0,26,0,22,0,0,0,0.630099,0,0,5721529
full2,0,1,elevators-sat08-strips/p08,gc3_w20M,2.14436,True,2.21745,False,True,21,84,104,2.14743,21,0,26,0,1074840,15,15,11,0,1,62,6,10,83,0,26,0,9,0,0,0,2.14791,0,0,20738004
full2,0,1,elevators-sat08-strips/p09,gc3,0.611089,True,0.718854,False,True,12,16,42,0.630926,12,3,28,0,251485,16,16,12,0,1,68,5.33333,0,30,0,28,0,24,0,0,0,0.631439,0,0,5505462
full2,0,1,elevators-sat08-strips/p09,gc3_w20M,2.09606,True,2.18649,False,True,15,60,92,2.1044,15,0,28,0,937383,16,16,12,0,1,68,6.06667,3,77,0,28,0,18,0,0,0,2.1049,0,0,20460319
full2,0,1,elevators-sat08-strips/p10,gc3,0.696435,True,0.817118,False,True,13,16,58,0.687986,13,3,44,0,258743,17,17,13,0,1,60,5.30769,0,45,0,44,0,26,0,0,0,0.688617,0,0,6770417
full2,0,1,elevators-sat08-strips/p10,gc3_w20M,1.8995,True,2.00351,False,True,13,48,90,1.91077,13,1,44,0,776318,17,17,13,0,1,60,5.92308,0,77,0,44,0,24,0,0,0,1.91134,0,0,20097260
full2,0,1,elevators-sat08-strips/p14,gc3,0.660567,True,0.901711,False,True,14,20,58,0.651061,14,3,42,0,264940,18,18,14,0,1,70,5.57143,0,44,0,42,0,28,0,0,0,0.65175,0,0,5871361
full2,0,1,elevators-sat08-strips/p14,gc3_w20M,2.22824,True,2.44982,False,True,14,63,90,2.23744,14,1,42,0,893088,18,18,14,0,1,70,6.71429,0,76,0,42,0,26,0,0,0,2.23812,0,0,20890670
full2,0,1,elevators-sat08-strips/p15,gc3,0.630293,True,1.00109,False,True,16,12,60,0.616883,16,3,48,0,199046,20,20,16,0,1,80,5.1875,0,44,0,48,0,32,0,0,0,0.618066,0,0,5732036
full2,0,1,elevators-sat08-strips/p15,gc3_w20M,2.54574,True,2.88645,False,True,16,48,96,2.55255,16,3,48,0,776569,20,20,16,0,1,80,5.75,0,80,0,48,0,32,0,0,0,2.55345,0,0,21629172
full2,0,1,elevators-sat08-strips/p16,gc3,0.683423,True,1.04726,False,True,18,15,56,0.670407,18,3,48,0,190836,22,22,18,0,1,96,5.16667,0,38,0,48,0,36,0,0,0,0.671459,0,0,6567391
full2,0,1,elevators-sat08-strips/p16,gc3_w20M,2.66263,True,3.09962,False,True,18,50,70,2.65693,18,3,48,0,624967,22,22,18,0,1,96,5.55556,0,52,0,48,0,36,0,0,0,2.65807,0,0,21440794
full2,0,1,elevators-sat08-strips/p17,gc3,0.744791,True,1.26078,False,True,20,12,60,0.747839,20,3,52,0,187369,24,24,20,0,1,108,5.15,0,40,0,52,0,40,0,0,0,0.749141,0,0,6582631
full2,0,1,elevators-sat08-strips/p17,gc3_w20M,2.67047,True,3.4067,False,True,20,37,76,2.66332,20,3,52,0,572460,24,24,20,0,1,108,5.5,0,56,0,52,0,40,0,0,0,2.66477,0,0,20078910
full2,0,1,elevators-sat08-strips/p18,gc3,0.670954,True,1.53686,False,True,22,8,70,0.655851,22,3,62,0,136989,26,26,22,0,1,114,5.09091,0,48,0,62,0,44,0,0,0,0.657291,0,0,6246339
full2,0,1,elevators-sat08-strips/p18,gc3_w20M,2.87233,True,3.84367,False,True,22,32,94,2.86558,22,3,62,0,512034,26,26,22,0,1,114,5.36364,0,72,0,62,0,44,0,0,0,2.86718,0,0,21989006
full2,0,1,elevators-sat08-strips/p19,gc3,0.64359,True,1.89803,False,True,24,15,80,0.623532,24,3,72,0,128341,28,28,24,0,1,120,5.125,0,56,0,72,0,48,0,0,0,0.62539,0,0,5646332
full2,0,1,elevators-sat08-strips/p19,gc3_w20M,2.75977,True,3.96949,False,True,24,55,96,2.75026,24,3,72,0,461087,28,28,24,0,1,120,5.45833,0,72,0,72,0,48,0,0,0,2.75231,0,0,20153122
full2,0,1,elevators-sat08-strips/p20,gc3,0.797371,True,2.25795,False,True,26,10,68,0.778445,26,3,60,0,178891,30,30,26,0,1,148,5.15385,0,42,0,60,0,52,0,0,0,0.780455,0,0,6350390
full2,0,1,elevators-sat08-strips/p20,gc3_w20M,3.28487,True,4.87216,False,True,26,35,88,3.28114,26,3,60,0,618370,30,30,26,0,1,148,5.53846,0,62,0,60,0,52,0,0,0,3.28343,0,0,21894937
full2,0,1,elevators-sat08-strips/p24,gc3,0.890949,True,2.46209,False,True,21,10,88,0.857997,21,3,80,0,157761,26,26,21,0,1,130,6.09524,0,67,0,80,0,42,0,0,0,0.860597,0,0,7728879
full2,0,1,elevators-sat08-strips/p24,gc3_w20M,2.44545,True,4.02393,False,True,21,35,98,2.42899,21,3,80,0,480756,26,26,21,0,1,130,6.33333,0,77,0,80,0,42,0,0,0,2.43151,0,0,22228376
full2,0,1,elevators-sat08-strips/p26,gc3,0.853058,True,4.15868,False,True,27,15,98,0.809761,27,3,88,0,143543,32,32,27,0,1,182,6.11111,0,71,0,88,0,54,0,0,0,0.814166,0,0,6834644
full2,0,1,elevators-sat08-strips/p26,gc3_w20M,2.57638,True,5.85311,False,True,27,45,118,2.5465,27,3,88,0,448737,32,32,27,0,1,182,6.2963,0,91,0,88,0,54,0,0,0,2.55088,0,0,22000682
